Time,User_ID,Tweet,like_count,reply_count,retweet_count,language
2022-03-17 03:42:31+00:00,4107939250,"4/
https://t.co/ViRLi9R7D0",127,5,11,und
2022-03-17 03:51:38+00:00,4107939250,It will take the Russian military awhile to recover and reconstitute from this. Its losses are disproportionally in elite units and the Russian military already struggles to recruit contract servicemen. https://t.co/PRRNEOefNO,3962,162,777,en
2022-03-17 03:52:02+00:00,4107939250,"1021/
https://t.co/PRRNEOefNO",124,7,16,und
2022-03-17 03:53:53+00:00,4107939250,"1022/
https://t.co/D6rBdNOQJ9",70,2,3,und
2022-03-17 03:54:21+00:00,4107939250,"1023/
https://t.co/XOTPgeIHz2",80,2,5,und
2022-03-17 03:54:47+00:00,4107939250,"1024/
https://t.co/M3nZov5HfU",86,1,10,und
2022-03-17 03:55:25+00:00,4107939250,"1025/
https://t.co/u4V0VsnzJN",92,1,9,und
2022-03-17 04:01:16+00:00,4107939250,1026/ https://t.co/LGdJmGAFOo,150,13,7,und
2022-03-17 04:02:14+00:00,4107939250,1027/ https://t.co/FRQcJEz6rj,180,3,13,und
2022-03-17 04:03:15+00:00,4107939250,1028/ https://t.co/zjJG8bMvrJ,258,14,38,und
2022-03-17 04:19:35+00:00,4107939250,"UAV video from the Ukrainian military reportedly showing artillery strikes on the Eastern Military District's 35th Combined Arms Army in Kyiv Oblast.
https://t.co/ZgapL71FZz https://t.co/tDwEtW5XhM",573,25,86,en
2022-03-17 04:21:10+00:00,4107939250,Second half of that UAV video. 2/ https://t.co/ELnIsgGWlz,405,15,64,en
2022-03-17 04:22:59+00:00,4107939250,"390/
https://t.co/yogW8ttofy",197,5,19,und
2022-03-17 04:29:05+00:00,4107939250,"391/
https://t.co/iGhOpIDc7Q",183,1,20,und
2022-03-17 04:29:33+00:00,4107939250,"1029/
https://t.co/VJGkKrSuoC",172,2,27,und
2022-03-17 04:39:08+00:00,4107939250,"Video of Ukrainian territorial defense fighters striking a Russian truck with an RPG-22 reportedly near Kozacha Lopan, Kharkiv Oblast, which is in Russian-occupied territory. 
https://t.co/UWdixnZfuO https://t.co/LQcv9yCDoa",2786,76,449,en
2022-03-17 04:43:09+00:00,4107939250,"The full video of that ambush by Ukrainian territorial fighters on a Russian truck in Kharkiv. 2/
https://t.co/0NZmBPDb2V https://t.co/gruVF2zpRa",1495,49,260,en
2022-03-17 04:47:39+00:00,4107939250,3/ (h/t @Michael1Sheldon)  Geolocation: https://t.co/FhDK2CfcJY,110,2,4,en
2022-03-17 05:07:50+00:00,4107939250,"UAV video reportedly showing a Russian Buk firing on a target before being destroyed by Ukrainian artillery. 
https://t.co/7YMcBLBbtl https://t.co/NU1QoA1ON3",836,34,152,en
2022-03-17 05:20:24+00:00,4107939250,"Not mentioned here is that Egypt's deal for 24 Russian Su-35 fighters, which are currently sitting at two airfields in Russia due to CAATSA concerns, is even less likely to be executed at this point.
https://t.co/xbTnuUQPCq https://t.co/PF7dQ5jcfC",1228,40,243,en
2022-03-17 05:22:26+00:00,4107939250,"1030/
https://t.co/vFKVqyR9rF",270,2,28,und
2022-03-17 05:22:59+00:00,4107939250,"392/
https://t.co/mVVdTvxmx4",301,8,36,und
2022-03-17 05:23:19+00:00,4107939250,"393/
https://t.co/Q9xp21Oe4r",287,6,48,und
2022-03-17 05:25:37+00:00,4107939250,"28/
https://t.co/zFJaPUmCeR",164,11,22,und
2022-03-17 05:34:16+00:00,4107939250,"Ukraine swapped nine Russian soldiers to free the detained mayor of Melitopol.
https://t.co/kc3oE4Bk4i",1401,48,366,en
2022-03-17 05:34:38+00:00,4107939250,"1031/
https://t.co/54esbzXdOV",249,7,26,und
2022-03-17 05:59:04+00:00,4107939250,"Russian forces in Okhtyrka, Sumy Oblast with Msta-S howitzers; T-80BV, T-80U, and T-72B3 tanks; BTR-82A; BMP-2 and BMP-3; Rys; Tor TLAR; and other vehicles. 
https://t.co/9pXeegjGOX https://t.co/GitBOJKHKA",486,41,150,en
2022-03-17 06:06:37+00:00,4107939250,"@maxseddon @ChloeNCornish I think they’ve been looking at doing this for awhile with their arms export deals, including the S-400 agreement.",219,6,14,en
2022-03-17 06:22:51+00:00,4107939250,"1032/
https://t.co/xpDLWramCf",115,3,22,und
2022-03-17 06:27:08+00:00,4107939250,"Photos of Russian servicemen reportedly in Kharkiv from February 24th. Based on their gear and VSSM rifles and optics, they’re likely Spetsnaz or razvedchiki.
https://t.co/TaFph9TU0b https://t.co/HvIXBOxF28",651,29,144,en
2022-03-17 06:29:49+00:00,4107939250,More photos of that group of Russian troops. https://t.co/3hMNbgZelm,220,6,40,en
2022-03-17 06:30:10+00:00,4107939250,"1033/
https://t.co/nrtENE5lha",99,4,13,und
2022-03-17 06:38:07+00:00,4107939250,"More photos of Safronov. 
https://t.co/CMSrsp5OHE
https://t.co/F6XqNd7wLG https://t.co/TsucpXaKVM",118,21,16,en
2022-03-17 06:52:28+00:00,4107939250,1034/ https://t.co/7DQ0L99Atx,149,3,16,und
2022-03-17 07:00:20+00:00,4107939250,"1035/
https://t.co/GNwNkev3WJ",224,4,21,und
2022-03-17 07:12:09+00:00,4107939250,"1036/
https://t.co/7xoVanlrgd",296,8,86,und
2022-03-17 07:17:46+00:00,4107939250,"Yuri Aristov, a paratrooper serving in the VDV's 98th Airborne Division's reconnaissance battalion, was killed in Ukraine. 
https://t.co/uSBr7IsbxL
https://t.co/Q218iGpnW7
https://t.co/EyHNA7S4Nv https://t.co/FBftPkyr49",349,25,29,en
2022-03-17 07:18:29+00:00,4107939250,"78/
https://t.co/95l6JM2bqC",208,14,18,und
2022-03-17 07:29:33+00:00,4107939250,"Lieutenant Alexander Osipov, native of Tatarstan and a 2020 graduate of the VDV's Ryazan Guards Higher Airborne Command School, was killed in Ukraine. 
https://t.co/O3Kgfmtx0f
https://t.co/gPuPBtSFf4
https://t.co/VDXLlL1GMp
https://t.co/fTxhQlxDQn
https://t.co/JT8nmJiFFf https://t.co/zPuGKbpfve",298,24,42,en
2022-03-17 07:29:56+00:00,4107939250,"79/
https://t.co/wOcKBxfPPV",235,10,20,und
2022-03-17 08:11:03+00:00,4107939250,"Russian MoD video taken by an Orlan-10 UAV showing artillery strikes on a Ukrainian artillery depot. 
https://t.co/NaRzfoOyGi https://t.co/QtPEwREK03",238,24,62,en
2022-03-17 08:12:39+00:00,4107939250,https://t.co/hZb9hkF5TX,33,0,4,und
2022-03-17 08:17:44+00:00,4107939250,"UAV footage from Ukraine's 10th Mountain Assault Brigade showing the aftermath presumably of artillery fire on Russian trucks and positions.
https://t.co/BWJNuHNAMf https://t.co/9knBMcWYgM",319,10,42,en
2022-03-17 08:18:16+00:00,4107939250,"394/
https://t.co/rwcqAfVnT8",178,3,19,und
2022-03-17 08:19:04+00:00,4107939250,"1037/
https://t.co/bXBDZHEFek",95,7,23,und
2022-03-17 08:31:21+00:00,4107939250,"Russian Ka-52 and Mi-28N helicopters launching rockets over Popasna. Given the elevation, I doubt they are very accurate. 
https://t.co/o2bzwgWA7Y https://t.co/R5aaACNjAi",557,113,131,en
2022-03-17 08:32:20+00:00,4107939250,"1038/
https://t.co/ZzlTkHca1o",95,9,14,und
2022-03-17 08:37:05+00:00,4107939250,"Ukrainian farmer with a captured Russian BTR-80 vehicle. 
https://t.co/cuUBs76k00 https://t.co/O0t4ADEaTd",3651,84,672,en
2022-03-17 08:47:22+00:00,4107939250,"Photos from the Russian MoD reportedly showing the wreckage of a Ukrainian TB2 UCAV in Kyiv Oblast. This would be the first confirmed TB2 loss. 
https://t.co/mky5NFvzPT https://t.co/hurdF3uxVG",1235,82,267,en
2022-03-17 08:56:10+00:00,4107939250,"Russian MoD UAV footage reportedly showing MLRS or artillery fire on Ukrainian positions in Kyiv Oblast. 
https://t.co/KjKB9EWKvb https://t.co/LeobV34fRa",156,15,39,en
2022-03-17 08:57:34+00:00,4107939250,"12/
https://t.co/7Z4P7qH8DN",891,13,114,und
2022-03-17 08:58:29+00:00,4107939250,"1039/
https://t.co/lkFAf1Nw6s",132,5,22,und
2022-03-17 08:58:49+00:00,4107939250,"1040/
https://t.co/PnwgNWKFWE",70,3,12,und
2022-03-17 09:00:41+00:00,4107939250,"Russian forces capturing a Ukrainian BTR-4 vehicle. 
https://t.co/nbPsjzp9oX https://t.co/AWv3bMEXw4",345,23,88,en
2022-03-17 09:05:21+00:00,4107939250,"Ukrainian Telegram channels posted photos allegedly of the wreckage of a Russian Su-34 bomber yesterday in Chernihiv. Not enough evidence to tell if this was an actual Su-34. 
https://t.co/3EE2YEhkol https://t.co/euq5tLYd3i",308,13,57,en
2022-03-17 09:08:44+00:00,4107939250,"1041/
https://t.co/O3ty5lcZt4",107,1,7,und
2022-03-17 09:08:58+00:00,4107939250,"1042/
https://t.co/HfFqFyvfdS",86,7,13,und
2022-03-17 09:23:42+00:00,4107939250,"A captured Ukrainian MT-12 Rapira anti-tank gun. 
https://t.co/vz8VtbPWzi https://t.co/M7gBAlEo4l",214,16,39,en
2022-03-17 09:28:36+00:00,4107939250,"Video of the Black Sea Fleet’s Vasily Bykov Project 22160 patrol ship returning to port in Sevastopol. There were earlier claims that Ukraine damaged the ship but it appears to be fine. 
https://t.co/MkMnc7zhwW https://t.co/91N4HOR7RS",449,51,118,en
2022-03-17 09:31:25+00:00,4107939250,"1043/
https://t.co/P34Vsmw0tT",85,3,8,und
2022-03-17 09:31:52+00:00,4107939250,"1044/
https://t.co/XxYha1hkVW",129,5,18,und
2022-03-17 09:35:59+00:00,4107939250,"Russian MoD video showing Ka-52 helicopters taking part in the war in Ukraine. They're armed with S-8 rockets, Ataka-VM ATGMs, and Igla-S MANPADS missiles.
https://t.co/IVlRM9MUxF https://t.co/65Y6x67hYW",130,15,44,en
2022-03-17 09:36:30+00:00,4107939250,"1045/
https://t.co/bpQyrK8L4p",103,3,21,und
2022-03-17 09:39:40+00:00,4107939250,"Ukrainian SOF captured Russian a Fara surveillance radar typically used by Russian razvedchiki, snipers, or spetsnaz.
https://t.co/b0mAr0713v https://t.co/xSzugDobwN",3068,36,532,en
2022-03-17 09:42:15+00:00,4107939250,"395/
https://t.co/59vp2fsBCH",258,3,40,und
2022-03-17 09:50:28+00:00,4107939250,"Video of a Russian 2S7M Malka 203mm heavy artillery piece firing on Ukrainian positions in Kharkiv. 
https://t.co/TroN5rIi55 https://t.co/otZpm75ec3",566,50,190,en
2022-03-17 09:53:03+00:00,4107939250,"1046/
https://t.co/h0Ob0tgkrx",114,10,22,und
2022-03-17 09:55:50+00:00,4107939250,"Russian MoD video showing Russian paratroopers operating checkpoints in Kyiv Oblast. 
https://t.co/fIjTKq8klK https://t.co/nRhcLNMNcM",617,144,165,en
2022-03-17 09:59:01+00:00,4107939250,"Those four stuck Russian 4th Tank Division T-80U tanks in Sumy Oblast. 
https://t.co/aNk5bKB0rJ https://t.co/zf2wqg0GEX",405,8,98,en
2022-03-17 09:59:44+00:00,4107939250,"396/
https://t.co/UEXfiDlZqc",220,4,31,und
2022-03-17 10:00:12+00:00,4107939250,"1047/
https://t.co/WrndwwSTmP",157,10,44,und
2022-03-17 10:14:48+00:00,4107939250,"Rosgvardia Senior Lieutenant Sergei Zuykov from Amur was killed in Ukraine. He was awarded the Order of Courage.
https://t.co/OfBnUr2qwp
https://t.co/f3Yais8xuw
https://t.co/ko9TKCZXY0 https://t.co/tIyvWipiCP",275,29,31,en
2022-03-17 10:15:59+00:00,4107939250,"80/
https://t.co/v7B7yt2kXM",200,7,20,und
2022-03-17 10:24:56+00:00,4107939250,"Senior Lieutenant Semyon Sukhovskoy, a company commander in an airborne battalion in the VDV's 76th Air Assault Division's 234th Air Assault Regiment, was killed on March 5 when his BTR-D vehicle was targeted by a Ukrainian tank.
https://t.co/qhOK8ttMqX
https://t.co/H6Z3iwg8nW https://t.co/k8wA6WnfIy",406,37,63,en
2022-03-17 10:28:04+00:00,4107939250,"81/
https://t.co/xxkuHImh0w",188,5,21,und
2022-03-17 10:28:46+00:00,4107939250,"1048/
https://t.co/DYNg8kPHNe",198,2,50,und
2022-03-17 10:37:59+00:00,4107939250,"Video from the Ukrainian military showing several destroyed or captured Russian BMP-3 and BMP-2 vehicles reportedly from Russia's 47th Tank Division in Kamyanka, Kharkiv. It looks like this happened near a pontoon bridge, possibly by anti-tank mines.
https://t.co/fBmHpz06Lb https://t.co/AjZZ1k770K",1255,33,285,en
2022-03-17 10:43:51+00:00,4107939250,"397/
https://t.co/AhUWU5LNme",254,5,35,und
2022-03-17 10:46:22+00:00,4107939250,"1049/
https://t.co/LIDtNMOMQ8",185,4,69,und
2022-03-17 10:52:48+00:00,4107939250,"Russian SSO column passing through Gomel with KAMAZ Gepard MRAPs, Tigr-M, Hiluxes, Mitsubishi SUVs, and other specialty vehicles. https://t.co/z79d46YKGc https://t.co/uTIDwFFRbs",216,12,83,en
2022-03-17 10:57:35+00:00,4107939250,"A regional government source told RFE/RL's Caucasus service that 130 contract servicemembers from Dagestan have been killed in Ukraine so far. No word about conscript casualties yet. 
https://t.co/DOoN8Lv2if",256,7,78,en
2022-03-17 10:58:45+00:00,4107939250,"82/
https://t.co/DBs3rkXBzK",135,3,17,und
2022-03-17 11:00:03+00:00,4107939250,"83/
https://t.co/PRRNEOefNO",193,8,20,und
2022-03-17 11:15:09+00:00,4107939250,"Photos from the Ukrainian MoD of decapitated Russian T-72B3 and T-80U tanks, likely the result of ammunition igniting. Most, if not all, of these photos were previously published.
https://t.co/m84KOWbcqN https://t.co/7AtQafmUX6",463,12,76,en
2022-03-17 11:17:44+00:00,4107939250,More photos of Russian tanks whose turrets were blown off. 2/ https://t.co/vKIJT1J7cM,336,11,48,en
2022-03-17 11:23:52+00:00,4107939250,"It appears a number of Russian Black Sea Fleet ships can be seen off the coast of Odesa. 
https://t.co/Segyabc1xN https://t.co/aLA0Lng7rp",1080,87,331,en
2022-03-17 11:44:05+00:00,4107939250,"Senior Lieutenant Nikolai Symov from the VDV's 331st Airborne Regiment was killed in Ukraine. He previously deployed to Syria.
https://t.co/f1faOldS8p
https://t.co/MvxHBpFG80
https://t.co/QdVP7J2RyT
https://t.co/dRBjgVlLqe
https://t.co/f1faOldS8p
https://t.co/zxDkLbO9os https://t.co/wVdLGnOd8D",477,49,70,en
2022-03-17 11:45:01+00:00,4107939250,"1050/
https://t.co/2eoMyNU2sF",106,1,12,und
2022-03-17 11:45:20+00:00,4107939250,"1051/
https://t.co/vYKmWphUGp",96,2,15,und
2022-03-17 11:45:38+00:00,4107939250,"1052/
https://t.co/dRzDx8HS2D",98,5,26,und
2022-03-17 11:46:04+00:00,4107939250,"83/
https://t.co/ZAG8WC8Nek",204,12,23,und
2022-03-17 11:53:54+00:00,4107939250,"Two other members of the VDV's 331st Airborne Regiment, Maxim Vorotyntsev and Klim Abramov, were also killed in Ukraine.
https://t.co/60ZlIeGQus
https://t.co/qt3KI0zSR5
https://t.co/KFbXwclm8T
https://t.co/Ndws7jXG9k https://t.co/veYcOFurmS",254,12,28,en
2022-03-17 11:54:08+00:00,4107939250,"84/
https://t.co/HSvupwD5HM",178,5,16,und
2022-03-17 12:02:18+00:00,4107939250,"According to the Governor of the Chuvash Republic, Gennady Pavlov, a contract servicemen with a spetsnaz unit in Moscow, possibly the VDV's 45th Spetsnaz Brigade or SSO, was killed in Ukraine.
https://t.co/bGFJWlpKOx
https://t.co/MvxHBpFG80
https://t.co/h5UsjKqRar",339,34,40,en
2022-03-17 12:03:48+00:00,4107939250,"85/
https://t.co/kWY9DpE0yj",111,4,3,und
2022-03-17 12:24:38+00:00,4107939250,"Lieutenant Colonel Oleg Chervov, the deputy commander of an aviation regiment, was killed in Ukraine on March 7. He was a Su-25 pilot and was recently transferred from Transbaikal to Voronezh. He was buried yesterday.
https://t.co/lZNYt9ghLW
https://t.co/aqRiSzDbwV https://t.co/YKsRX8gR7O",516,34,79,en
2022-03-17 12:26:56+00:00,4107939250,"2/
https://t.co/DBNROvQan8",212,16,38,und
2022-03-17 12:27:39+00:00,4107939250,"86/
https://t.co/tO3SWgKdkg",229,7,23,und
2022-03-17 12:31:26+00:00,4107939250,"Russian troops on a BTR-80 in Mariupol. 
https://t.co/zw26186VuA https://t.co/Zqp5cMZnCT",1285,127,221,en
2022-03-17 12:34:22+00:00,4107939250,"More photos from the Russian MoD of an alleged Ukrainian TB2. 2/
https://t.co/FLkeV4eKqk
https://t.co/jYgN0sU8MN https://t.co/OiEVKrrovL",214,17,30,en
2022-03-17 12:44:22+00:00,4107939250,"Major Dmitry Bukatin, an artillery officer from Kaliningrad, possibly with the 336th Naval Infantry Brigade, was killed in Ukraine.
https://t.co/TBl8BFksnQ
https://t.co/17rX8fyPi0 https://t.co/5wO2dyFQZG",810,64,112,en
2022-03-17 12:54:15+00:00,4107939250,"87/
https://t.co/PXy2GI5e69",250,6,22,und
2022-03-17 13:13:42+00:00,4107939250,"31-year-old Aleksey Kurganov, presumably from the VDV's 137th Airborne Regiment, was killed in Ukraine.
https://t.co/2rnwAXEAvg
https://t.co/Fi9PQcGHAS
https://t.co/5tPWMj4epR
https://t.co/cvoXSwbTtx
https://t.co/IfKIU2xw0h https://t.co/uWzRv7wBDJ",406,42,51,en
2022-03-17 13:13:57+00:00,4107939250,"88/
https://t.co/9oYqxH5qqG",244,11,16,und
2022-03-17 13:26:54+00:00,4107939250,"Undated video of Ukrainian Su-25 aircraft reportedly attacking a Russian military column. It appears one drops a bomb before the second crashes. This most likely occurred in Kherson. 
https://t.co/8kx6XTxMOM https://t.co/2fu83P1Tj1",2969,86,826,en
2022-03-17 13:30:20+00:00,4107939250,This likely occurred at the beginning of the war. 2/,389,5,29,en
2022-03-17 13:36:44+00:00,4107939250,"Destroyed Ukrainian S-300PS air defense system in Svatove. 
https://t.co/gBB6z4a4Y4 https://t.co/FgXVfZViCf",502,16,146,da
2022-03-17 13:37:42+00:00,4107939250,"1053/
https://t.co/qJV5grWIvB",153,8,36,und
2022-03-17 13:38:01+00:00,4107939250,"1054/
https://t.co/RFpoXnRrra",143,9,28,und
2022-03-17 13:38:18+00:00,4107939250,"1055/
https://t.co/DKfMuoZwwq",228,6,39,und
2022-03-17 13:52:55+00:00,4107939250,"Photos of destroyed or captured Russian BM-21 Uragan MLRS 9P140 launcher, Tigr-M, and a T-72B3? tank near Pryluky in Chernihiv Oblast. The Tigr-M looks like it has multiple bullet holes that punched through the armor.
https://t.co/PWFpvXvNHv https://t.co/HAfMX71g99",993,30,161,en
2022-03-17 14:04:51+00:00,4107939250,398/ https://t.co/hO6oy9ZIYg,353,9,49,und
2022-03-17 14:05:40+00:00,4107939250,399/ https://t.co/HVta0MXfEY,392,9,52,und
2022-03-17 19:13:37+00:00,4107939250,1056/ https://t.co/vUyGCnIOgw,163,10,27,und
2022-03-17 19:16:03+00:00,4107939250,1057/ https://t.co/FbBhcvf48q,327,35,68,und
2022-03-17 20:46:38+00:00,4107939250,"The commander of the VDV's 331st Airborne Regiment, Colonel Sergei Sukharev, was reportedly killed in Ukraine along with four other members of the regiment.
https://t.co/ZiLKB8VckK
https://t.co/JPOtfiVQeo
https://t.co/r2IHFtl4Dc
https://t.co/daQJ7OmcDo
https://t.co/5C8oG8KVkw https://t.co/nzOnRfpkxu",5532,273,876,en
2022-03-17 20:47:24+00:00,4107939250,"89/
https://t.co/hbGBoMB6DQ",359,12,45,und
2022-03-17 20:58:36+00:00,4107939250,"The other Kostroma servicemen killed in Ukraine include Senior Sergeant Sergei Lebedev, Sergeant Alexander Limonov, Corporal Yuri Degtyarev and Captain Alexei Nikitin.
https://t.co/X7YQfELTN7
https://t.co/ZiLKB8VckK
https://t.co/c5oroEkKZZ",193,8,34,ro
2022-03-17 20:59:00+00:00,4107939250,"90/
https://t.co/sf0dY7gTru",137,3,11,und
2022-03-17 21:19:23+00:00,4107939250,"A deputy battalion commander from the VDV's 331st Airborne Regiment, Major Sergey Krylov, was also reportedly killed in Ukraine. 
https://t.co/18k4avD21F https://t.co/LunXdLSqYi",4367,157,644,en
2022-03-17 21:19:56+00:00,4107939250,"91/
https://t.co/lsGobUHJIH",366,14,31,und
2022-03-17 21:27:30+00:00,4107939250,"Video from the Ukrainian military showing several destroyed Russian trucks and armored vehicles. At least one, possibly two, T-80BVM tanks was destroyed. Presumably a result of artillery or MLRS fire.
https://t.co/V2nHjqgMJO https://t.co/LrM6QZlIvp",1340,40,288,en
2022-03-17 21:29:34+00:00,4107939250,"400/
https://t.co/UQg6ARQrzY",322,6,47,und
2022-03-17 21:35:05+00:00,4107939250,"Destroyed or captured Russian T-80U tank, BMP-1, Tunguska SHORAD system, and truck. 
https://t.co/mU9SKGnIM7 https://t.co/hdWxuQ5BlX",786,12,146,en
2022-03-17 21:38:02+00:00,4107939250,"1058/
https://t.co/JkOz5i61zO",243,5,20,und
2022-03-17 21:38:19+00:00,4107939250,"401/
https://t.co/Sztwx8kW8z",251,4,32,und
2022-03-17 21:54:55+00:00,4107939250,https://t.co/PDVjjZR3ML,109,1,5,und
2022-03-17 23:12:19+00:00,4107939250,1059/ https://t.co/UVltmziGN9,290,11,42,und
2022-03-17 23:41:33+00:00,4107939250,"Video reportedly of Rosgvardia Spetsnaz responding to contact on February 24 behind an MT-LB. Many of the trucks Rosgvardia is using in Ukraine are unarmored, which isn’t ideal for a conventional conflict. 
https://t.co/Ebxp1AxWoa https://t.co/D8sjbL2jjb",4364,273,836,en
2022-03-17 23:55:42+00:00,4107939250,"1060/
https://t.co/voBevTLBu7",247,6,33,und
2022-03-17 23:56:38+00:00,4107939250,"1061/
https://t.co/llJEPy80CW",209,16,38,und
2022-03-18 00:02:05+00:00,4107939250,"Russian SOF in an apartment building in Kherson. Likely FSB Special Purpose Center officers. 
https://t.co/h6P0JfroGP https://t.co/fxcSICe9Wp",1317,83,381,en
2022-03-18 00:04:09+00:00,4107939250,"Russian Smerch MLRS firing on targets in Kharkiv. 
https://t.co/y2o8MmhQsW https://t.co/IvyRmqjvIT",492,45,155,en
2022-03-18 00:07:12+00:00,4107939250,"Photos of Russian 2S7M Malka heavy artillery in Kharkiv. 2/
https://t.co/frJgegsE4i https://t.co/V9BCrMsiai",264,11,65,en
2022-03-18 00:15:01+00:00,4107939250,"The commander of Russia's 12th Engineer Brigade based in Ufa, Colonel Sergei Porokhnya, was reportedly killed in Ukraine while deploying a bridge.
https://t.co/w2fNOOESw1
https://t.co/FBL6hQLO7o https://t.co/8HAgRtUT79",17508,1041,3243,en
2022-03-18 00:21:44+00:00,4107939250,"92/
https://t.co/oKKssqrTBO",758,42,98,und
2022-03-18 00:34:52+00:00,4107939250,"Photos of a destroyed Russian T-72 tank.
https://t.co/H1bl8CB3UK https://t.co/FFkp28ydKr",514,16,77,en
2022-03-18 00:39:55+00:00,4107939250,402/ https://t.co/35E8VnVHND,390,8,43,und
2022-03-18 00:52:20+00:00,4107939250,"Ukrainian SOF posted photos of a destroyed Russian 2S1 Gvozdika howitzer, MT-LB, and fuel truck.
https://t.co/BoKVL9QHbo https://t.co/rVkpLhFTHb",779,18,126,en
2022-03-18 03:10:02+00:00,4107939250,"@UVAnthonyCSCS Well, these guys are essentially SWAT teams (they're Russian National Guard) who are being thrown into a conventional war. They're not trained or equipped for the mission and were mistakenly pushed to the front.",484,26,61,en
2022-03-18 03:17:47+00:00,4107939250,"403/
https://t.co/wyEDZNYyYo",222,2,22,und
2022-03-18 03:18:29+00:00,4107939250,"1062/
https://t.co/MThIGvSMlu",164,9,34,und
2022-03-18 03:18:58+00:00,4107939250,"1063/
https://t.co/ijMYLgUrkU",177,6,40,und
2022-03-18 03:27:05+00:00,4107939250,"Another video from the same location shows the same BMP-2 as well as a R-149MA1 command-staff vehicle. 2/
https://t.co/d8bPqaFezf https://t.co/K0Zcm0Zhl8",342,5,64,en
2022-03-18 03:29:37+00:00,4107939250,"Another video from the same location shows a destroyed MT-LB, probably a BMP-2, and a tank. 3/
https://t.co/d8bPqaFezf https://t.co/NEPk1jiuyq",347,7,61,en
2022-03-18 03:38:22+00:00,4107939250,"1064/
https://t.co/8v5nadC4Zu",210,12,21,und
2022-03-18 03:45:34+00:00,4107939250,"Ukrainian soldiers from the 72nd Mechanized Brigade with new commercial thermal imagers. 
https://t.co/vaG7X4TS4v https://t.co/jdOA5kY6wy",15470,228,1756,en
2022-03-18 04:05:05+00:00,4107939250,"1065/
https://t.co/YyQYBDSc2t",277,8,35,und
2022-03-18 05:00:40+00:00,4107939250,"Russian MoD Orlan-10 UAV video showing Russian strikes on Ukrainian artillery. Looks like air strikes.
https://t.co/3KQdSKvxqS https://t.co/XjTVvWNx1H",470,68,125,en
2022-03-18 05:24:45+00:00,4107939250,"1066/
https://t.co/Mh6I2NXQRc",138,12,36,und
2022-03-18 05:32:07+00:00,4107939250,"Russian MoD video showing a Forpost-R UCAV reportedly dropping munitions on Ukrainian positions. 
https://t.co/fOdlSqyt2b https://t.co/TJfWr9vn31",522,17,170,en
2022-03-18 05:37:37+00:00,4107939250,"Russian BMP-3 and BTR-80 with troops in Mariupol.
https://t.co/cyUYV2m0hF https://t.co/bCfX3AUsRh",475,23,135,en
2022-03-18 05:38:59+00:00,4107939250,"Russian troops in Mariupol. 2/
Photos: Виктор Антонюк
https://t.co/4dOEE1afsz https://t.co/xrAti2nEmx",262,14,83,und
2022-03-18 05:40:40+00:00,4107939250,"Russian and separatist troops in Mariupol with a T-72B3 tanks, Rys, and Tigr-M vehicles. 3/
https://t.co/4dOEE1afsz https://t.co/6Kv8iivcf2",245,8,64,en
